datetime,denoised_acc_x,denoised_acc_y,denoised_acc_z,activity
2020-02-27 05:18:06.656250,-1.1365720377157515,8.182874792529134,9.587648829867618,1
2020-02-27 05:18:06.687500,-1.1367305350996686,8.183127671631414,9.587619838804246,1
2020-02-27 05:18:06.718750,-1.1368890334775026,8.183380550291593,9.587590849163584,1
2020-02-27 05:18:06.750000,-1.1370475328492131,8.183633428509577,9.587561860945694,1
2020-02-27 05:18:06.781250,-1.1372060332148402,8.183886306285343,9.58753287415051,1
2020-02-27 05:18:06.812500,-1.1373645345743415,8.184139183618797,9.587503888778116,1
2020-02-27 05:18:06.843750,-1.1375230369277534,8.184392060509916,9.587474904828472,1
2020-02-27 05:18:06.875000,-1.137681540275027,8.184644936958623,9.587445922301576,1
2020-02-27 05:18:06.906250,-1.1378400446161625,8.184897812964861,9.587416941197478,1
2020-02-27 05:18:06.937500,-1.1379985499511855,8.185150688528593,9.587387961516177,1
2020-02-27 05:18:06.968750,-1.1381570562800996,8.18540356364976,9.587358983257635,1
2020-02-27 05:18:07.000000,-1.138315563602883,8.185656438328273,9.587330006421896,1
2020-02-27 05:18:07.031250,-1.1384740719195483,8.185909312564123,9.587301031008964,1
2020-02-27 05:18:07.062500,-1.1386325812300406,8.186162186357205,9.587272057018826,1
2020-02-27 05:18:07.093750,-1.1387910915343988,8.186415059707501,9.587243084451508,1
2020-02-27 05:18:07.125000,-1.1389496028326156,8.18666793261493,9.58721411330698,1
2020-02-27 05:18:07.156250,-1.1391081151246611,8.18692080507945,9.58718514358533,1
2020-02-27 05:18:07.187500,-1.1392666284105566,8.187173677100999,9.58715617528648,1
2020-02-27 05:18:07.218750,-1.1394251426902795,8.187426548679523,9.587127208410458,1
2020-02-27 05:18:07.250000,-1.1395836579638967,8.187679419814954,9.587098242957325,1
2020-02-27 05:18:07.281250,-1.1397421742313032,8.18793229050725,9.587069278926997,1
2020-02-27 05:18:07.312500,-1.139900691492541,8.188185160756372,9.58704031631954,1
2020-02-27 05:18:07.343750,-1.1400592097476123,8.188438030562214,9.587011355134932,1
2020-02-27 05:18:07.375000,-1.140217728996496,8.188690899924767,9.58698239537322,1
2020-02-27 05:18:07.406250,-1.1403762492392204,8.188943768843934,9.586953437034367,1
2020-02-27 05:18:07.437500,-1.1405347704757405,8.18919663731969,9.586924480118403,1
