datetime,denoised_acc_x,denoised_acc_y,denoised_acc_z,activity
2020-07-17 21:42:57.593750,5.204596248708656,25.598961152391308,28.20567216385228,1
2020-07-17 21:42:57.625000,5.2045248521504615,25.59908467553237,28.205793967141805,1
2020-07-17 21:42:57.656250,5.204453455909784,25.59920819751388,28.20591577045269,1
2020-07-17 21:42:57.687500,5.204382059986609,25.59933171833579,28.20603757378493,1
2020-07-17 21:42:57.718750,5.204310664380942,25.599455237998104,28.206159377138505,1
2020-07-17 21:42:57.750000,5.204239269092786,25.5995787565008,28.2062811805134,1
2020-07-17 21:42:57.781250,5.204167874122152,25.59970227384385,28.20640298390958,1
2020-07-17 21:42:57.812500,5.204096479469024,25.59982579002724,28.206524787327066,1
2020-07-17 21:42:57.843750,5.204025085133409,25.59994930505096,28.206646590765803,1
2020-07-17 21:42:57.875000,5.203953691115327,25.60007281891498,28.2067683942258,1
2020-07-17 21:42:57.906250,5.203882297414758,25.600196331619287,28.20689019770704,1
2020-07-17 21:42:57.937500,5.203810904031696,25.600319843163863,28.20701200120948,1
2020-07-17 21:42:57.968750,5.203739510966165,25.600443353548687,28.207133804733125,1
2020-07-17 21:42:58.000000,5.203668118218163,25.60056686277376,28.20725560827797,1
2020-07-17 21:42:58.031250,5.203596725787674,25.60069037083903,28.207377411843964,1
2020-07-17 21:42:58.062500,5.203525333674725,25.600813877744496,28.207499215431124,1
2020-07-17 21:42:58.093750,5.2034539418792845,25.600937383490155,28.20762101903942,1
2020-07-17 21:42:58.125000,5.203382550401379,25.601060888075963,28.20774282266883,1
2020-07-17 21:42:58.156250,5.2033111592410055,25.60118439150192,28.207864626319346,1
2020-07-17 21:42:58.187500,5.203239768398169,25.601307893767995,28.207986429990942,1
2020-07-17 21:42:58.218750,5.203168377872858,25.601431394874183,28.208108233683618,1
2020-07-17 21:42:58.250000,5.203096987665083,25.601554894820456,28.20823003739734,1
2020-07-17 21:42:58.281250,5.203025597774854,25.601678393606804,28.208351841132103,1
2020-07-17 21:42:58.312500,5.202954208202132,25.601801891233205,28.20847364488788,1
2020-07-17 21:42:58.343750,5.202882818946977,25.60192538769964,28.20859544866467,1
2020-07-17 21:42:58.375000,5.202811430009353,25.60204888300608,28.20871725246244,1
2020-07-17 21:42:58.406250,5.202740041389266,25.602172377152524,28.20883905628117,1
2020-07-17 21:42:58.437500,5.202668653086722,25.602295870138946,28.208960860120875,1
2020-07-17 21:42:58.468750,5.202597265101718,25.60241936196533,28.209082663981512,1
2020-07-17 21:42:58.500000,5.20252587743427,25.602542852631657,28.20920446786306,1
2020-07-17 21:42:58.531250,5.202454490084364,25.602666342137915,28.20932627176552,1
2020-07-17 21:42:58.562500,5.202383103051999,25.602789830484067,28.20944807568887,1
2020-07-17 21:42:58.593750,5.20231171633719,25.60291331767013,28.209569879633083,1
2020-07-17 21:42:58.625000,5.202240329939933,25.60303680369605,28.20969168359817,1
2020-07-17 21:42:58.656250,5.202168943860232,25.603160288561828,28.20981348758407,1
2020-07-17 21:42:58.687500,5.202097558098074,25.60328377226744,28.209935291590806,1
2020-07-17 21:42:58.718750,5.202026172653468,25.603407254812865,28.210057095618343,1
2020-07-17 21:42:58.750000,5.201954787526423,25.60353073619809,28.21017889966668,1
2020-07-17 21:42:58.781250,5.2018834027169385,25.6036542164231,28.21030070373577,1
2020-07-17 21:42:58.812500,5.201812018225014,25.603777695487864,28.21042250782564,1
2020-07-17 21:42:58.843750,5.201740634050647,25.603901173392384,28.210544311936225,1
2020-07-17 21:42:58.875000,5.201669250193839,25.604024650136623,28.210666116067543,1
2020-07-17 21:42:58.906250,5.201597866654597,25.60414812572058,28.21078792021957,1
2020-07-17 21:42:58.937500,5.201526483432916,25.60427160014421,28.21090972439229,1
2020-07-17 21:42:58.968750,5.201455100528805,25.60439507340753,28.211031528585675,1
2020-07-17 21:42:59.000000,5.2013837179422575,25.60451854551049,28.21115333279972,1
2020-07-17 21:42:59.031250,5.201312335673275,25.6046420164531,28.2112751370344,1
2020-07-17 21:42:59.062500,5.201240953721867,25.60476548623532,28.21139694128972,1
2020-07-17 21:42:59.093750,5.201169572088031,25.60488895485713,28.21151874556563,1
2020-07-17 21:42:59.125000,5.201098190771773,25.60501242231853,28.21164054986213,1
2020-07-17 21:42:59.156250,5.201026809773083,25.6051358886195,28.21176235417922,1
2020-07-17 21:42:59.187500,5.200955429091971,25.605259353760008,28.211884158516856,1
2020-07-17 21:42:59.218750,5.200884048728424,25.605382817740047,28.212005962875043,1
2020-07-17 21:42:59.250000,5.200812668682469,25.6055062805596,28.21212776725374,1
2020-07-17 21:42:59.281250,5.200741288954085,25.60562974221864,28.21224957165295,1
2020-07-17 21:42:59.312500,5.200669909543287,25.605753202717143,28.212371376072664,1
2020-07-17 21:42:59.343750,5.200598530450069,25.60587666205512,28.21249318051284,1
2020-07-17 21:42:59.375000,5.200527151674437,25.60600012023252,28.21261498497348,1
2020-07-17 21:42:59.406250,5.200455773216387,25.606123577249345,28.21273678945456,1
2020-07-17 21:42:59.437500,5.200384395075926,25.60624703310557,28.21285859395607,1
2020-07-17 21:42:59.468750,5.200313017253049,25.60637048780118,28.21298039847798,1
2020-07-17 21:42:59.500000,5.200241639747759,25.60649394133615,28.21310220302028,1
2020-07-17 21:42:59.531250,5.200170262560071,25.60661739371047,28.21322400758297,1
2020-07-17 21:42:59.562500,5.200098885689961,25.60674084492412,28.213345812166008,1
2020-07-17 21:42:59.593750,5.200027509137449,25.60686429497707,28.2134676167694,1
2020-07-17 21:42:59.625000,5.199956132902539,25.60698774386932,28.213589421393102,1
2020-07-17 21:42:59.656250,5.199884756985222,25.607111191600847,28.21371122603713,1
2020-07-17 21:42:59.687500,5.199813381385497,25.607234638171622,28.213833030701444,1
