datetime,denoised_acc_x,denoised_acc_y,denoised_acc_z,activity
2020-02-14 09:01:47.875000,39.92466985931165,-14.78561575379706,31.108444514047523,1
2020-02-14 09:01:47.906250,39.92470862890466,-14.785675687595084,31.10847851061283,1
2020-02-14 09:01:47.937500,39.92474739821424,-14.785735621223676,31.108512507317545,1
2020-02-14 09:01:47.968750,39.92478616724041,-14.78579555468283,31.10854650416166,1
2020-02-14 09:01:48.000000,39.9248249359832,-14.785855487972546,31.108580501145152,1
2020-02-14 09:01:48.031250,39.92486370444257,-14.785915421092836,31.10861449826804,1
2020-02-14 09:01:48.062500,39.92490247261854,-14.785975354043684,31.108648495530296,1
2020-02-14 09:01:48.093750,39.92494124051112,-14.786035286825104,31.10868249293195,1
2020-02-14 09:01:48.125000,39.9249800081203,-14.78609521943708,31.10871649047298,1
2020-02-14 09:01:48.156250,39.925018775446055,-14.78615515187962,31.108750488153326,1
2020-02-14 09:01:48.187500,39.92505754248842,-14.78621508415272,31.10878448597307,1
2020-02-14 09:01:48.218750,39.9250963092474,-14.78627501625637,31.10881848393216,1
2020-02-14 09:01:48.250000,39.92513507572298,-14.786334948190603,31.10885248203057,1
2020-02-14 09:01:48.281250,39.92517384191508,-14.78639487995538,31.10888648026832,1
2020-02-14 09:01:48.312500,39.92521260782386,-14.78645481155072,31.108920478645405,1
2020-02-14 09:01:48.343750,39.92525137344923,-14.78651474297662,31.1089544771618,1
2020-02-14 09:01:48.375000,39.92529013879118,-14.786574674233078,31.10898847581752,1
2020-02-14 09:01:48.406250,39.92532890384973,-14.786634605320076,31.109022474612537,1
2020-02-14 09:01:48.437500,39.92536766862493,-14.78669453623766,31.109056473546907,1
2020-02-14 09:01:48.468750,39.92540643311668,-14.786754466985771,31.109090472620547,1
2020-02-14 09:01:48.500000,39.92544519732504,-14.786814397564443,31.109124471833475,1
2020-02-14 09:01:48.531250,39.92548396125,-14.786874327973678,31.10915847118568,1
2020-02-14 09:01:48.562500,39.925522724891536,-14.786934258213469,31.10919247067716,1
2020-02-14 09:01:48.593750,39.92556148824968,-14.786994188283796,31.10922647030792,1
2020-02-14 09:01:48.625000,39.92560025132448,-14.787054118184685,31.109260470077952,1
2020-02-14 09:01:48.656250,39.925639014115845,-14.787114047916123,31.10929446998724,1
2020-02-14 09:01:48.687500,39.92567777662378,-14.787173977478124,31.10932847003578,1
2020-02-14 09:01:48.718750,39.92571653884836,-14.787233906870656,31.109362470223555,1
2020-02-14 09:01:48.750000,39.92575530078951,-14.787293836093731,31.10939647055058,1
2020-02-14 09:01:48.781250,39.92579406244728,-14.787353765147364,31.10943047101683,1
